date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Year,Quarter_Number,Month_Number,gdp_per_capita,seasonally_adjusted_INDPRO,seasonally_adjusted_CPI,seasonally_adjusted_unemployment_rate,anomaly_INDPRO,anomaly_CPI,anomaly_unemployment_rate,anomaly_PPI,anomaly_share_price,anomaly_1_year_rate,anomaly_3_months_rate,anomaly_6_months_rate,anomaly_10_year_rate,CPI_trend,INDPRO_trend,unemployment_rate_trend,PPI_trend,seasonally_adjusted_PPI
1996-02-01,0.02,0.1,0.0,0.02,4.6895,4.8265,4.7695,155.0,73.6207,5.81,4.35146304089985,5.5,126.2,98.7640082693503,88.5,1996,1,2,43458.0,73.53145807239784,154.97155100804176,5.495514455821591,0,0,0,0,0,0,0,0,0,155.0755295591616,73.76952547530254,5.5143407603621934,126.47435590058579,125.66190964480359
1996-03-01,0.1,0.0,0.0,0.0,5.060952380952381,4.962380952380952,4.961904761904762,155.5,73.5141,6.27,4.352654965154928,5.5,126.5,98.9340002501361,93.7,1996,1,3,43657.0,73.52147831160218,155.49399465067344,5.477955109494339,0,0,0,0,0,0,0,0,0,155.45048910860152,74.07203990052648,5.488888846892745,126.43843903122567,125.93242209174777
1996-04-01,0.0,0.0,0.06,0.0,5.234545454545454,4.951818181818182,5.0609090909090915,156.1,74.2491,6.51,4.3559706736763735,5.6,126.0,99.1136738088346,92.7,1996,2,4,43856.0,74.3753648656506,156.0202172595811,5.506445577235265,0,0,0,0,0,0,0,0,0,155.8336021297446,74.3836754191818,5.463783283733602,126.46018421088483,125.52896767443615
1996-05-01,0.0,0.0,0.02,0.0,5.325909090909091,5.015454545454546,5.119545454545454,156.4,74.8142,6.74,4.38725677274606,5.6,126.2,99.2812890317234,89.4,1996,2,5,43939.0,74.83053436514248,156.40718067927367,5.649062278082771,0,0,0,0,0,0,0,0,0,156.22358709805187,74.7084827020405,5.439289428615402,126.54689837667178,125.72842638993147
1996-06-01,0.0,0.06,0.0,0.02,5.482,5.093999999999999,5.2455,156.7,75.3726,6.91,4.401866900880362,5.3,125.5,99.41689234055892,92.4,1996,2,6,44022.0,75.43352202973622,156.72743148159947,5.334006065516803,0,0,0,0,0,0,0,0,0,156.6161917237208,75.05141634608512,5.414882067990215,126.70016268321412,125.6415665037082
1996-07-01,0.06,0.02,0.0,0.0,5.5213636363636365,5.150454545454545,5.297272727272727,157.0,75.3738,6.87,4.347408027754914,5.5,126.6,99.51134033252708,94.7,1996,3,7,44105.0,75.67572825661327,157.06099835319696,5.447579317327369,0,0,0,0,0,0,0,0,0,157.00407855554874,75.41550064139989,5.3892199955152575,126.91797853454537,126.43907435221912
1996-08-01,0.02,0.0,0.0,0.0,5.3545454545454545,5.046818181818182,5.13,157.2,75.7557,6.64,4.386185058104118,5.1,125.8,99.5859380787546,95.3,1996,3,8,44210.333333333336,75.66862850137198,157.25436885907146,5.13678132304939,0,0,0,0,0,0,0,0,0,157.37937593299503,75.79751734698631,5.361022057503171,127.19891276911123,126.50047169651071
1996-09-01,0.0,0.0,0.02,0.0,5.5024999999999995,5.0915,5.2355,157.7,76.2302,6.83,4.412914995877288,5.2,126.0,99.6568573954343,94.7,1996,3,9,44315.666666666664,76.08301138597986,157.7258493461995,5.192305231581389,0,0,0,0,0,0,0,0,0,157.73693785902987,76.19135790832945,5.330042965190958,127.54054636934195,126.32853107888167
1996-10-01,0.0,0.0,0.0,0.06,5.248636363636364,4.98590909090909,5.107727272727272,158.2,76.2157,6.53,4.46443552036352,5.2,127.9,99.72923813371229,96.5,1996,4,10,44421.0,76.16123964978891,158.15539473120606,5.270464981869271,0,0,0,0,0,0,0,0,0,158.0754003112391,76.59322470500352,5.296473678350512,127.93630796114634,127.66699249076487
1996-11-01,0.0,0.02,0.0,0.0,5.138421052631578,5.028421052631579,5.072631578947369,158.7,76.8973,6.2,4.524762181079702,5.4,127.9,99.8115366214825,99.2,1996,4,11,44477.333333333336,76.81050195314276,158.64650407232344,5.414964794941108,0,0,0,0,0,0,0,0,0,158.39722999846606,77.00194573586897,5.260733105846684,128.37601501318355,127.97813508393014
1996-12-01,0.02,0.0,0.0,0.0,5.182857142857143,4.910952380952381,5.043809523809524,159.1,77.3772,6.3,4.535860490519307,5.4,127.7,99.90001750394951,96.9,1996,4,12,44533.666666666664,77.24094694383751,159.0965525116956,5.354542309222617,0,0,0,0,0,0,0,0,0,158.70633058949522,77.4191599152273,5.223429104989368,128.84552533200613,128.15500710983585
1997-01-01,0.0,0.0,0.06,0.02,5.301904761904762,5.0338095238095235,5.103809523809524,159.4,77.5135,6.58,4.581582051044705,5.3,130.4,100.003652985864,97.4,1997,1,1,44590.0,77.58476327877653,159.28775673446452,5.290412049542264,0,0,0,0,0,0,0,0,0,159.00579020769558,77.84847516210323,5.184753699454231,129.33206542124935,130.88786177811716
1997-02-01,0.0,0.0,0.0,0.02,5.227894736842106,5.00578947368421,5.060526315789474,159.7,78.4255,6.42,4.6371306318958645,5.2,130.4,100.130670945937,99.7,1997,1,2,44794.333333333336,78.26495871942397,159.69119969095007,5.198693798760922,0,0,0,0,0,0,0,0,0,159.29762460834652,78.29405990994434,5.144704132029254,129.82606526685424,130.06766430669617
1997-03-01,0.0,0.06,0.0,0.0,5.4704999999999995,5.144,5.2585,159.8,78.9197,6.69,4.630368228770264,5.2,130.8,100.267449835309,100.0,1997,1,3,44998.666666666664,78.9330719470589,159.8678534359168,5.160620674459014,0,0,0,0,0,0,0,0,0,159.5818143346923,78.76091973330567,5.1031042350732285,130.31600143594753,130.31226699652294
1997-04-01,0.06,0.0,0.02,0.0,5.6440909090909095,5.162272727272728,5.370909090909091,159.9,78.9848,6.89,4.571824075300247,5.1,131.3,100.409155533789,101.4,1997,2,4,45203.0,79.1040774774958,159.85733990903293,5.050981290486839,0,0,0,0,0,0,0,0,0,159.8561055180906,79.24996407552297,5.059277190195773,130.789989439282,131.02104669320792
1997-05-01,0.0,0.0,0.02,0.0,5.537142857142857,5.048095238095239,5.296666666666667,159.9,79.4296,6.71,4.690294038478091,4.9,132.2,100.551237772515,103.2,1997,2,5,45340.666666666664,79.4044534297605,159.93979511000268,4.96478459821037,0,0,0,0,0,0,0,0,0,160.11712713649362,79.7546393792316,5.012480759434673,131.2439380579543,131.8845411786231
1997-06-01,0.0,0.02,0.0,0.04,5.37952380952381,4.930952380952381,5.1328571428571435,160.2,79.7971,6.49,4.77218967690201,5.0,132.3,100.687695753615,104.5,1997,2,6,45478.333333333336,79.99870095753396,160.28841150669533,5.019369297327779,0,0,0,0,0,0,0,0,0,160.36208809528463,80.2627590426557,4.963510329870641,131.67503358987443,132.34709175269728
1997-07-01,0.02,0.02,0.0,0.02,5.241363636363636,5.052272727272727,5.118636363636363,160.4,80.4666,6.22,4.850930027717056,4.9,132.4,100.807340005383,107.1,1997,3,7,45616.0,80.84033340831729,160.45943219836929,4.862643226216241,0,0,0,0,0,0,0,0,0,160.59062811918352,80.76330763336493,4.913095778076012,132.07572663267658,132.23439350229052
1997-08-01,0.02,0.0,0.0,0.0,5.265238095238095,5.141904761904762,5.188571428571429,160.8,81.2825,6.3,4.852858048973214,4.8,132.5,100.893459407327,104.4,1997,3,8,45698.0,81.18949163570605,160.86579921724524,4.845594774200674,0,0,0,0,0,0,0,0,0,160.80640980863242,81.25060893139762,4.862652628370417,132.43623327010084,132.78767867391986
1997-09-01,0.0,0.0,0.04,0.04,5.228571428571429,4.952857142857143,5.088095238095238,161.2,82.0327,6.21,4.879115468266414,4.9,132.8,100.951023850088,106.0,1997,3,9,45780.0,81.98876751435904,161.19909138566234,4.857186002493416,0,0,0,0,0,0,0,0,0,161.01539573232455,81.7220786004547,4.814243152660966,132.74914909741287,132.9901876150588
1997-10-01,0.0,0.0,0.02,0.04,5.166363636363636,4.972727272727273,5.090909090909091,161.5,82.7656,6.03,4.909030624993147,4.7,133.5,100.981297283988,105.6,1997,4,10,45862.0,82.65867470340032,161.4040271887366,4.739271687159656,0,0,0,0,0,0,0,0,0,161.22355543705743,82.17816546487694,4.769236100676817,133.00959849899135,133.08159433552393
1997-11-01,0.0,0.04,0.0,0.02,5.171111111111111,5.1433333333333335,5.165555555555556,161.7,83.427,5.88,4.8865311026461296,4.6,133.5,100.978701270366,107.2,1997,4,11,45976.0,83.34531025886015,161.6046101013077,4.60878965383378,0,0,0,0,0,0,0,0,0,161.4343866376092,82.61940588156753,4.728032556134075,133.21718402716346,133.45135497251215
1997-12-01,0.04,0.02,0.04,0.42,5.235,5.162272727272727,5.23590909090909,161.8,83.784,5.81,4.925831015446476,4.7,133.6,100.942266466239,102.1,1997,4,12,46090.0,83.61735434017862,161.73046974126711,4.66552232806867,0,0,0,0,0,0,0,0,0,161.64803267413564,83.04619035414814,4.690697574040627,133.37231671624392,133.95131973869152
1998-01-01,0.02,0.0,0.04,0.48,4.982,5.037,5.029999999999999,162.0,84.1564,5.54,4.924206198720483,4.6,132.0,100.889818978252,106.6,1998,1,1,46204.0,84.19377611283744,161.88993566055544,4.612997696414402,0,0,0,0,0,0,0,0,0,161.8632929628787,83.45781018198687,4.65712179839691,133.4687435997881,132.7926581895177
1998-02-01,0.0,0.04,0.02,0.0,5.04,5.08578947368421,5.067894736842105,162.0,84.3066,5.57,5.008845508164608,4.6,135.2,100.821770434019,110.4,1998,1,2,46304.0,84.1118671798587,162.01605796294643,4.574284313826419,0,0,0,0,0,0,0,0,0,162.07817382157947,83.85084905829633,4.626768933929137,133.50112434493767,135.18837243998416
1998-03-01,0.04,0.04,0.42,0.02,5.11,5.031818181818182,5.043181818181818,162.0,84.342,5.65,5.0910852883707225,4.7,135.2,100.720066501849,106.5,1998,1,3,46404.0,84.28915182919962,162.0964327875896,4.679032020062019,0,0,0,0,0,0,0,0,0,162.29136652366938,84.22056504799889,4.598950687972266,133.46467283314567,135.00629818628178
1998-04-01,0.04,0.02,0.48,0.04,5.100476190476191,4.949523809523809,5.058571428571429,162.2,84.6339,5.64,5.1392943438310095,4.3,134.6,100.581778674863,108.7,1998,2,4,46504.0,84.69483224005833,162.18802398530036,4.2885012202737345,0,0,0,0,0,0,0,0,0,162.50323770688027,84.56495475512607,4.573118503448176,133.3519563344833,134.50481117865593
1998-05-01,0.02,0.42,0.0,0.06,5.157500000000001,4.9985,5.144,162.6,85.1867,5.65,5.12943018762998,4.4,133.8,100.407876753864,106.5,1998,2,5,46650.333333333336,85.10341206860387,162.70057867027586,4.478443301931001,0,0,0,0,0,0,0,0,0,162.71506616784282,84.8849051621517,4.5488488024262415,133.15512792248194,133.7116451896857
1998-06-01,0.42,0.48,0.02,0.04,5.130454545454546,4.975454545454546,5.115454545454546,162.8,84.6809,5.5,5.116413933339512,4.5,133.6,100.210002850671,105.6,1998,2,6,46796.666666666664,85.03406357448806,162.93324526142968,4.490244169853241,0,0,0,0,0,0,0,0,0,162.92935921670426,85.18351733345033,4.525351853534638,132.86747617283288,133.51955475244733
1998-07-01,0.48,0.0,0.04,0.06,5.080454545454545,4.963636363636364,5.026818181818182,163.2,84.3445,5.46,5.162000609782288,4.5,133.4,100.019189591906,105.2,1998,3,7,46943.0,84.712434633899,163.22880816449356,4.470809778809363,0,0,0,0,0,0,0,0,0,163.15184019744035,85.46673287718758,4.502454438891856,132.48543307922694,133.35664418146817
1998-08-01,0.0,0.02,0.06,0.02,4.9438095238095245,4.902380952380953,4.949523809523809,163.4,86.0816,5.34,5.029392767783902,4.5,133.0,99.85964828702429,104.4,1998,3,8,47147.0,86.00145027882549,163.4588095890441,4.511151319828808,0,0,0,0,0,0,0,0,0,163.386992965235,85.74426324289979,4.479977030095694,132.01137392537845,133.01510053425878
1998-09-01,0.02,0.04,0.04,0.04,4.496666666666666,4.606190476190476,4.632857142857143,163.5,86.0023,4.81,4.931707851910248,4.6,132.7,99.7637285926975,100.9,1998,3,9,47351.0,86.26363110696255,163.4269550867444,4.515362473795781,0,0,0,0,0,0,0,0,0,163.6353304412192,86.02510646421496,4.457669889583444,131.4598074008836,132.5349102517197
1998-10-01,0.04,0.06,0.06,0.06,3.947619047619048,3.9614285714285713,4.054285714285714,163.9,86.591,4.53,4.946824799552496,4.5,132.5,99.7658921451538,97.4,1998,4,10,47555.0,86.40374843714713,163.7991814488642,4.5285370591722325,0,0,0,0,0,0,0,0,0,163.89627121064532,86.31427035716986,4.4355941274627,130.85982958884043,131.9844969704174
1998-11-01,0.06,0.04,0.02,0.04,4.326315789473685,4.414736842105263,4.42421052631579,164.1,86.5115,4.83,5.101088471126528,4.4,131.2,99.8692143587502,102.7,1998,4,11,47663.333333333336,86.36412739596655,164.05566519834275,4.4205287276600025,0,0,0,0,0,0,0,0,0,164.1698188944089,86.61202052553622,4.413685484077584,130.25129831203463,131.13047242661779
1998-12-01,0.04,0.06,0.04,0.04,4.319090909090909,4.390909090909091,4.404545454545455,164.4,86.8615,4.65,5.133570356212729,4.4,129.6,100.037023081433,100.5,1998,4,12,47771.666666666664,86.59077987373715,164.39132241417678,4.411745835024532,0,0,0,0,0,0,0,0,0,164.45635665341382,86.91642918826888,4.3913532577404455,129.67000055494725,129.75679157622338
1999-01-01,0.06,0.02,0.06,0.02,4.312105263157895,4.335263157894737,4.328947368421052,164.7,87.2205,4.72,5.186308900289031,4.3,127.1,100.243978008878,103.9,1999,1,1,47880.0,87.13195532578413,164.63724027392254,4.336955939620828,0,0,0,0,0,0,0,0,0,164.75591541478155,87.22523551875587,4.368255121705113,129.13763399018728,127.98477077153652
1999-02-01,0.02,0.04,0.04,0.06,4.478421052631579,4.438421052631579,4.441052631578947,164.7,87.726,5.0,5.168251364721403,4.4,126.6,100.454677855282,108.1,1999,1,2,47969.333333333336,87.5539605144665,164.7370810122282,4.3680760894903585,0,0,0,0,0,0,0,0,0,165.06842740339135,87.5382155267528,4.344119565946278,128.66469988275844,126.87747158159647
1999-03-01,0.04,0.06,0.04,0.12,4.532608695652174,4.440869565217391,4.46695652173913,164.8,87.9125,5.23,5.208222002414716,4.2,126.2,100.644463093487,105.7,1999,1,3,48058.666666666664,87.82109123844077,164.8153969143973,4.198268389563033,0,0,0,0,0,0,0,0,0,165.39439993684005,87.8565082953991,4.318509413772192,128.26163228186115,126.08253595450229
1999-04-01,0.06,0.04,0.02,0.02,4.450909090909091,4.289545454545455,4.371363636363636,165.9,88.1082,5.18,5.270582838229547,4.3,126.1,100.810791950328,104.6,1999,2,4,48148.0,88.0618499114704,165.88888347694535,4.3020553529114824,0,0,0,0,0,0,0,0,0,165.7352088419538,88.17994714908492,4.291443548483151,127.94287551306174,125.99363575258191
1999-05-01,0.04,0.04,0.06,0.02,4.5969999999999995,4.4985,4.559,166.0,88.6483,5.54,5.2905033001778765,4.2,126.0,100.953371827016,106.8,1999,2,5,48309.333333333336,88.48222651165223,166.10628038234788,4.2653626867041305,0,0,0,0,0,0,0,0,0,166.09293434926784,88.508007640055,4.263807052995518,127.72291066445908,125.98980987712181
1999-06-01,0.04,0.02,0.12,0.02,4.823181818181818,4.566818181818181,4.821818181818181,166.0,88.5903,5.9,5.2751006894872345,4.3,126.4,101.061797906956,107.3,1999,2,6,48470.666666666664,88.93088423581719,166.0476709338629,4.28523527253686,0,0,0,0,0,0,0,0,0,166.46879723765386,88.84231888718752,4.2364818327602976,127.61227857755217,126.10613875004273
1999-07-01,0.02,0.06,0.02,0.08,4.754761904761905,4.55095238095238,4.576190476190476,166.7,89.1098,5.79,5.323496948963611,4.3,126.2,101.1394620574,106.0,1999,3,7,48632.0,89.48429805018586,166.6212442136366,4.279763204868211,0,0,0,0,0,0,0,0,0,166.86166278805615,89.18542898145516,4.210109499320449,127.61899414658726,126.11591707509899
1999-08-01,0.06,0.12,0.02,0.02,4.913181818181818,4.721363636363637,4.873636363636364,167.1,89.5007,5.94,5.253362217147624,4.2,127.0,101.195837358576,104.5,1999,3,8,48848.333333333336,89.45715010055685,167.16043468524254,4.160460389739476,0,0,0,0,0,0,0,0,0,167.26991971965705,89.53570092262146,4.18511726346142,127.75195425463959,126.88124958619073
1999-09-01,0.12,0.02,0.02,0.0,4.962857142857143,4.6761904761904765,4.87952380952381,167.8,89.1304,5.92,5.219209582322308,4.2,127.5,101.245102045034,107.2,1999,3,9,49064.666666666664,89.79177345702998,167.65588334125155,4.100617626309825,0,0,0,0,0,0,0,0,0,167.6942774867519,89.88918243156203,4.161450509511421,128.0174601791057,127.14127632314583
1999-10-01,0.02,0.02,0.08,0.02,5.121,4.861,4.9805,168.1,90.2709,6.11,5.195920942571219,4.1,127.5,101.295522669374,103.2,1999,4,10,49281.0,90.0194679916289,168.05774620993316,4.157905038168422,0,0,0,0,0,0,0,0,0,168.13438995318933,90.24125793184399,4.139006330497417,128.4071430994393,126.92932146322096
1999-11-01,0.02,0.02,0.02,0.32,5.2415,5.0705,5.2005,168.4,90.7528,6.03,5.286987945032833,4.1,128.2,101.34758767510598,107.2,1999,4,11,49299.0,90.50537256192227,168.48941119470376,4.101455800599354,0,0,0,0,0,0,0,0,0,168.58725377129937,90.58601568697142,4.117998599754723,128.8896026219693,128.15328177764306
1999-12-01,0.02,0.08,0.0,0.52,5.505,5.196363636363636,5.4354545454545455,168.8,91.4784,6.28,5.296933620278679,4.0,129.2,101.383256371862,105.4,1999,4,12,49317.0,91.1204653507319,168.9475282039911,4.06362090772799,0,0,0,0,0,0,0,0,0,169.04900551494487,90.91744812388751,4.098165750239009,129.42160124329394,129.12214969682145
2000-01-01,0.08,0.02,0.02,0.54,5.747999999999999,5.3185,5.504,169.3,91.4092,6.66,5.288478808075917,4.0,130.2,101.376274405568,112.0,2000,1,1,49335.0,91.26242254153952,169.25694900655756,4.038009780865234,0,0,0,0,0,0,0,0,0,169.51695845984128,91.21752163583854,4.079492372047749,129.96670455971983,130.7810043149974
2000-02-01,0.02,0.0,0.32,0.74,5.8420000000000005,5.548,5.7204999999999995,170.0,91.7245,6.52,5.211940809883173,4.1,130.4,101.310611938517,111.3,2000,1,2,49593.0,91.62987485631726,170.0620848739326,4.085275656435667,0,0,0,0,0,0,0,0,0,169.9906867963137,91.46449130465255,4.062096111072711,130.4914921504138,131.1895969976385
2000-03-01,0.0,0.02,0.52,0.9,5.862608695652174,5.694782608695652,5.8500000000000005,171.0,92.083,6.26,5.256581763999047,4.0,131.5,101.214224112159,107.1,2000,1,3,49851.0,92.05238623256312,170.97712723246948,4.015254089394134,0,0,0,0,0,0,0,0,0,170.47082600620587,91.65037469273777,4.047329947811627,130.96778014427534,131.5091881939604
2000-04-01,0.02,0.32,0.54,3.18,5.799473684210526,5.658421052631579,5.808421052631579,170.9,92.6659,5.99,5.31758891083259,3.8,132.3,101.095977283294,109.2,2000,2,4,50109.0,92.62153103295115,170.81190350151755,3.799228388274555,0,0,0,0,0,0,0,0,0,170.95586658417477,91.78389565530104,4.038752115022081,131.37324454489752,132.40674260171335
2000-05-01,0.32,0.52,0.74,4.36,5.941818181818181,5.790909090909091,6.0986363636363645,171.2,92.9347,6.44,5.300468666170938,4.0,133.3,100.949855850053,110.7,2000,2,5,50080.666666666664,92.80257840964413,171.23715969991216,4.0255195170416025,0,0,0,0,0,0,0,0,0,171.44374558148513,91.87902296003892,4.039342367645139,131.69316773488228,133.6812639070104
2000-06-01,0.52,0.54,0.9,8.2,5.825454545454545,5.6863636363636365,5.965909090909091,172.2,93.0018,6.1,5.325426250905943,4.0,133.5,100.785014595482,106.4,2000,2,6,50052.333333333336,93.20245229843812,172.20407743337856,3.987791430101855,0,0,0,0,0,0,0,0,0,171.9323129075766,91.94651990292878,4.049239024759667,131.92133220581093,133.16384332102805
2000-07-01,0.54,0.74,3.18,16.14,5.753,5.955,5.9990000000000006,172.7,92.8373,6.05,5.3340744530435815,4.0,133.3,100.602010999939,108.3,2000,3,7,50024.0,93.09563260674788,172.554659907282,3.98791959973789,0,0,0,0,0,0,0,0,0,172.41856748638995,91.98865634110133,4.0652585626986,132.05783780925776,133.35839613335892
2000-08-01,0.74,0.9,4.36,20.76,5.867826086956522,6.094347826086956,6.073478260869565,172.7,92.591,5.83,5.365813698393048,4.1,133.0,100.386659197681,107.3,2000,3,8,50079.333333333336,92.6634497789189,172.74428863930328,4.048350767573587,0,0,0,0,0,0,0,0,0,172.90087583210635,92.0037506091863,4.08389385236138,132.10572089872164,133.07372436756665
2000-09-01,0.9,3.18,8.2,26.28,5.79,5.9975000000000005,5.979,173.6,92.9827,5.8,5.369232378460755,3.9,133.6,100.136045447564,106.8,2000,3,9,50134.666666666664,93.77941388324825,173.3612186245107,3.8274474036450647,0,0,0,0,0,0,0,0,0,173.37687214504015,91.99013640549559,4.105258698682695,132.07153734345655,133.40190846525925
2000-10-01,3.18,4.36,16.14,31.34,5.722380952380952,6.106666666666667,6.038095238095238,173.9,92.64,5.74,5.317788403443937,3.9,134.2,99.8336358294588,105.8,2000,4,10,50190.0,92.46033004943068,173.89850902142987,3.982636421187751,0,0,0,0,0,0,0,0,0,173.84003648533044,91.94454057740357,4.130828685187758,131.96380754617954,133.8523358667881
2000-11-01,4.36,8.2,20.76,30.76,5.843809523809524,6.171904761904763,6.061904761904762,174.2,92.6604,5.72,5.3157877205755195,3.9,132.0,99.4896774296076,107.6,2000,4,11,50097.0,92.31536838968263,174.37061223152585,3.8905434961268113,0,0,0,0,0,0,0,0,0,174.28207019775417,91.85698884798443,4.162578818953754,131.7936393741096,131.86465253794418
2000-12-01,8.2,16.14,26.28,31.2,5.326,5.769,5.6765,174.6,92.3457,5.24,5.314379472977947,3.9,132.0,99.1194903435927,98.4,2000,4,12,50004.0,92.04956490808117,174.8599295357986,3.9016537573708,0,0,0,0,0,0,0,0,0,174.69834763736333,91.70914539984076,4.201512823499167,131.56763233308402,131.71161034123566
2001-01-01,16.14,20.76,31.34,29.86,4.626190476190477,5.145714285714286,4.948571428571428,175.6,91.8908,5.16,5.327766767243823,4.2,131.0,98.78192779982533,94.7,2001,1,1,49911.0,91.64834048065649,175.52037482330283,4.249917257561615,0,0,0,0,0,0,0,0,0,175.0870409548473,91.49313323508353,4.246714588998505,131.28903839319887,130.8087895063711
2001-02-01,20.76,26.28,30.76,28.52,4.509473684210526,4.881578947368421,4.706315789473685,176.0,91.2851,5.1,5.3215398308532595,4.2,129.7,98.5233215527701,90.6,2001,1,2,49975.666666666664,91.13603456684602,176.1429733419875,4.212455296488842,0,0,0,0,0,0,0,0,0,175.44962530563262,91.22462381801134,4.296659515842953,130.9673581926318,129.81792806708057
2001-03-01,26.28,31.34,31.2,28.34,4.11090909090909,4.424545454545455,4.280454545454545,176.1,91.0585,4.89,5.2075646446367685,4.3,130.7,98.3564190675934,91.5,2001,1,3,50040.333333333336,91.11288532320522,176.03618287838196,4.306327119898414,0,0,0,0,0,0,0,0,0,175.7891825598625,90.92792375077211,4.351056472571518,130.6190732288368,130.41477218027433
2001-04-01,31.34,30.76,29.86,21.14,3.804,3.8725,3.8545,176.4,90.7384,5.14,5.216427757881007,4.4,130.2,98.27303218112152,88.4,2001,2,4,50105.0,90.7849806454755,176.26337091799607,4.397311931741063,0,0,0,0,0,0,0,0,0,176.10896474867695,90.61774837200366,4.413463807734617,130.26064878289262,130.40858080459293
2001-05-01,30.76,31.2,28.52,16.74,3.597727272727273,3.6204545454545456,3.6181818181818177,177.3,90.2607,5.39,5.3128975094217985,4.3,129.1,98.2473158017569,92.0,2001,2,5,49994.666666666664,90.25012454577552,177.35530984601135,4.278840431561509,0,0,0,0,0,0,0,0,0,176.40830426839827,90.30475882780185,4.487343490735473,129.90680769611308,129.82723769134535
2001-06-01,31.2,29.86,28.34,7.0,3.3738095238095234,3.485238095238095,3.4495238095238094,177.7,89.7811,5.28,5.278484809064274,4.5,129.9,98.224668069065,92.6,2001,2,6,49884.333333333336,89.84383961065345,177.73309209622735,4.47579436585789,0,0,0,0,0,0,0,0,0,176.6858449794836,90.02897215203659,4.573726402172878,129.58936909335605,129.76201477367493
2001-07-01,29.86,28.52,21.14,2.38,3.3899999999999997,3.513333333333333,3.447142857142857,177.4,89.2352,5.24,5.235041158080166,4.6,128.9,98.1806708610494,92.4,2001,3,7,49774.0,89.33371236182764,177.27725183925358,4.590772129015344,0,0,0,0,0,0,0,0,0,176.9447351919551,89.87020456050554,4.670197404557912,129.42179024312898,129.29172789233237
2001-08-01,28.52,28.34,16.74,1.42,3.2583333333333333,3.361739130434782,3.286521739130435,177.4,89.157,4.97,5.210394259206694,4.9,128.7,98.1183415424087,91.5,2001,3,8,49777.0,89.28643120682395,177.38658161785543,4.848469440754665,0,0,0,0,0,0,0,0,0,177.19096885021972,89.83494406603802,4.772740579135177,129.55606602592553,129.93662285570073
2001-09-01,28.34,21.14,7.0,0.54,,2.6364705882352943,2.632941176470588,178.1,88.6749,4.73,5.064422070625509,5.0,128.5,98.078112536752,81.8,2001,3,9,49780.0,89.33240563227746,177.81050604070487,4.938822449435393,0,0,0,0,0,0,0,0,0,177.42807267389188,89.84349802715198,4.87204535810678,129.95584247862303,128.28018844863547
2001-10-01,21.14,16.74,2.38,0.34,,2.1572727272727272,2.1195454545454546,177.6,88.4051,4.57,5.077913325546325,5.3,127.8,98.1296176238646,82.7,2001,4,10,49783.0,88.29853814998845,177.60058387826967,5.416267010893428,0,0,0,0,0,0,0,0,0,177.6585944373571,89.85260968389068,4.9634375973862355,130.43302671002562,127.35200504430267
2001-11-01,16.74,7.0,1.42,0.18,,1.871,1.8815,177.5,87.886,4.65,5.132277497112414,5.5,126.9,98.2987679745588,83.9,2001,4,11,49885.666666666664,87.49908130757414,177.66841637097812,5.496063630172227,0,0,0,0,0,0,0,0,0,177.88673487502518,89.86000948201401,5.049303133386792,130.90529231011965,126.37681279039612
2001-12-01,7.0,2.38,0.54,0.2,,1.69,1.775,177.4,87.8518,5.09,5.1527351277483096,5.7,127.1,98.5644504989502,88.8,2001,4,12,49988.333333333336,87.65667222892422,177.6600304286868,5.700051647449634,0,0,0,0,0,0,0,0,0,178.11706052387842,89.87153714304476,5.133651347886366,131.38416613372306,126.53859416346883
2002-01-01,2.38,1.42,0.34,0.56,1.665,1.653333333333333,1.730952380952381,177.7,88.4634,5.04,5.149668500927495,5.7,126.6,98.8721430457769,93.0,2002,1,1,50091.0,88.16330926052116,177.52262974157426,5.780137495394232,0,0,0,0,0,0,0,0,0,178.35347167044995,89.88936588048917,5.218726533361715,131.87349860473802,125.70367491187791
2002-02-01,1.42,0.54,0.18,0.48,1.6666666666666667,1.724736842105263,1.8194736842105264,178.0,88.4578,4.91,5.116068270792933,5.7,126.5,99.16387233320992,90.7,2002,1,2,50156.0,88.19382123203053,178.15552332270954,5.760376089201015,0,0,0,0,0,0,0,0,0,178.60013393783268,89.91708507265153,5.306329765053056,132.37109325518946,125.53994233052981
2002-03-01,0.54,0.34,0.2,0.42,,1.7875,1.998,178.5,89.1265,5.28,5.200384652253465,5.7,127.5,99.3831123565765,95.7,2002,1,3,50221.0,89.19377358679417,178.5404260320781,5.692378681657061,0,0,0,0,0,0,0,0,0,178.8612681538395,89.96070985240574,5.398222453639251,132.87565989532072,126.85586235678099
2002-04-01,0.34,0.18,0.56,0.38,,1.7136363636363638,1.9227272727272728,179.3,89.5507,5.21,5.16521204687928,5.9,131.8,99.4740080548084,93.0,2002,2,4,50286.0,89.72047361302043,179.1615349671296,5.901154480577601,0,0,0,0,0,0,0,0,0,179.13804469573904,90.0280545995195,5.497166354676885,133.39736025097244,131.6086489121003
